card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
102,Cynthia's Gible,Cynthia's Garchomp EX Premium Collection,139,43,4,139,187,f8a4de28f7a545090afb3041bb880c767b730de7,Cynthia's Gible Cynthia's Garchomp EX Premium Collection 102
102,Cynthia's Gible,Base,1,4,3,1,10,299e8a0f323d7ff2549eccf53688562c03fa15d7,Cynthia's Gible Base 102
102,Cynthia's Gible,Reverse Holo,0,2,0,0,3,063b069cbe52f35a9190a00769822cbdabf61e40,Cynthia's Gible Reverse Holo 102
103,Cynthia's Gabite,Cynthia's Garchomp EX Premium Collection,82,70,7,82,166,253c3e67f8cdf424329966ab47ec34738d01f3b3,Cynthia's Gabite Cynthia's Garchomp EX Premium Collection 103
103,Cynthia's Gabite,Reverse Holo,2,15,8,2,26,b22a4b816c9e67b335b379f078178432621ba8a5,Cynthia's Gabite Reverse Holo 103
103,Cynthia's Gabite,Base,3,4,3,3,10,79d72250d932318f38232b38d03067599bd0f3ac,Cynthia's Gabite Base 103
104,Cynthia's Garchomp EX,Base,220,195,56,220,481,64e33ad86d9ae454d6dfefcb85705a8b7bfea4c5,Cynthia's Garchomp EX Base 104
106,Hippowdon,Reverse Holo,0,1,0,0,1,79b92ae23726bd803c82fd9da540a8481cdd6a01,Hippowdon Reverse Holo 106
107,Mudbray,Reverse Holo,2,0,0,2,2,66eaeab91d47110c7aa14915752f71daae81fa7f,Mudbray Reverse Holo 107
108,Mudsdale,Base,1,1,1,1,3,a6eaa187216eadfa4f650a10177ad465fb463429,Mudsdale Base 108
108,Mudsdale,Reverse Holo,0,1,0,0,1,ebe73f0efc9c33376ee59de0d7f30cb99d5c35d2,Mudsdale Reverse Holo 108
109,Arven's Toedscool,Base,1,2,0,1,3,991299e0a9bb1bd80c3fc36c5e6db679d146ca90,Arven's Toedscool Base 109
109,Arven's Toedscool,Reverse Holo,0,1,0,0,1,86524f41cc2f383ddb81ef6bfa1cbad6afc18223,Arven's Toedscool Reverse Holo 109
110,Arven's Toedscruel,Reverse Holo,0,1,0,0,1,09eedad9d676f2ed2ef36b062700f8dde7600a08,Arven's Toedscruel Reverse Holo 110
111,Cornerstone Mask Ogerpon,Reverse Holo,1,1,1,1,3,48b256bbca9a15bf81f6a2c773f5925a2c01744e,Cornerstone Mask Ogerpon Reverse Holo 111
111,Cornerstone Mask Ogerpon,Base,0,1,0,0,1,c8bfec6a00a30183a455e4f230f2f0dbf6caf4ed,Cornerstone Mask Ogerpon Base 111
112,Team Rocket's Ekans,Reverse Holo,0,2,0,0,2,393a9ae4f60c9c7a7367b9c1894f37a35a6cebec,Team Rocket's Ekans Reverse Holo 112
112,Team Rocket's Ekans,Base,0,1,0,0,1,0c68fb17ab24685d44411690bb3b015c10899cf7,Team Rocket's Ekans Base 112
113,Team Rocket's Arbok,Base,6,7,3,6,16,91f98ac7f664619ccdd8a3a548c3a2fa8d5c7fc6,Team Rocket's Arbok Base 113
113,Team Rocket's Arbok,Reverse Holo,0,2,1,0,3,8237de37956bbd7ddf6447efc7476eb637e6b2e7,Team Rocket's Arbok Reverse Holo 113
114,Team Rocket's Nidoran,Base,1,3,0,1,4,11506ea424b23053543bc1f2f786d9970df07494,Team Rocket's Nidoran Base 114
114,Team Rocket's Nidoran,Reverse Holo,1,1,0,1,2,10ea8806e1439b539662bdb5425c04ece09c9651,Team Rocket's Nidoran Reverse Holo 114
115,Team Rocket's Nidorina,Reverse Holo,1,1,1,1,3,199d9198e5603bbb2a64c591e3f56291a763de17,Team Rocket's Nidorina Reverse Holo 115
115,Team Rocket's Nidorina,Base,0,1,0,0,1,6f32975f690d64cc46919c4bd9c7f8ac5a66330c,Team Rocket's Nidorina Base 115
116,Team Rocket's Nidoqueen,Base,0,1,1,0,3,281cf2de0b0e2738623b564d53e96a68d5649d6b,Team Rocket's Nidoqueen Base 116
116,Team Rocket's Nidoqueen,Reverse Holo,0,3,0,0,3,ff1ea7b238100cf4cb5bbcb3e03e8501a25a2ad6,Team Rocket's Nidoqueen Reverse Holo 116
117,Team Rocket's Nidoran,Reverse Holo,0,2,1,0,3,49763a949a7f89d7bbfe4a5e68359f172385bb06,Team Rocket's Nidoran Reverse Holo 117
117,Team Rocket's Nidoran,Base,0,1,1,0,2,f07b602d8fc656c46896aeaef3e9c84f52da441a,Team Rocket's Nidoran Base 117
118,Team Rocket's Nidorino,Base,0,1,2,0,3,c0669b4b00b06977dbb2e925a3863bd8d010191b,Team Rocket's Nidorino Base 118
119,Team Rocket's Nidoking EX,Base,170,159,42,170,381,0c2adbc30e5d5688bcb7f4df67f5b672afdf8763,Team Rocket's Nidoking EX Base 119
120,Team Rocket's Zubat,Base,1,4,2,1,7,d221728dd7e5a784da9386c9afcde3a9fbc44853,Team Rocket's Zubat Base 120
120,Team Rocket's Zubat,Reverse Holo,2,0,0,2,3,464d72a6e9e87a99ec2004a16101b021bfda1e22,Team Rocket's Zubat Reverse Holo 120
121,Team Rocket's Golbat,Base,0,2,1,0,4,887cbafb309695fa76a7c4738402c893e14f813b,Team Rocket's Golbat Base 121
121,Team Rocket's Golbat,Reverse Holo,0,2,0,0,3,cc31a6874eff9ff5b9acc3917fca04ab534f9034,Team Rocket's Golbat Reverse Holo 121
122,Team Rocket's Crobat EX,Base,133,151,54,133,346,ec571f532acd65699c118e1b3e70684f1f2c27fa,Team Rocket's Crobat EX Base 122
123,Team Rocket's Grimer,Base,1,2,0,1,3,92c9f6a017e8373cb6928fe5e9cbd10477dfef7b,Team Rocket's Grimer Base 123
124,Team Rocket's Muk,Base,3,4,1,3,8,12a1ef678285cc31d0bfd12ce0e20c4b8985de24,Team Rocket's Muk Base 124
124,Team Rocket's Muk,Reverse Holo,0,2,4,0,6,a27ce795df22b5cd408d2f925599d74a86a4286c,Team Rocket's Muk Reverse Holo 124
125,Team Rocket's Koffing,Base,8,8,4,8,23,281394b5a7820de834aaf452d8e542689de63025,Team Rocket's Koffing Base 125
125,Team Rocket's Koffing,Reverse Holo,1,5,0,1,6,26b1a7ce0b937b8aceafcf68d476a0bd946c7973,Team Rocket's Koffing Reverse Holo 125
126,Team Rocket's Weezing,Base,15,11,3,15,30,bae84a4b201544f972818a53c0b25dc9d40a48c5,Team Rocket's Weezing Base 126
126,Team Rocket's Weezing,Reverse Holo,0,3,1,0,4,4560749e1afa268d127c2289be341c0a6e0889b3,Team Rocket's Weezing Reverse Holo 126
127,Team Rocket's Murkrow,Base,7,6,1,7,14,c6de8707850d0e59515b86bc0b7e5bdecf10ca0c,Team Rocket's Murkrow Base 127
127,Team Rocket's Murkrow,Reverse Holo,1,2,0,1,3,dbdbefc55504df254c03ac7088170b37388b980c,Team Rocket's Murkrow Reverse Holo 127
128,Team Rocket's Sneasel,Base,5,17,7,5,33,2e79f39bb1f2daac8d7743bc1c979e6a1d32e9e7,Team Rocket's Sneasel Base 128
128,Team Rocket's Sneasel,Reverse Holo,0,0,1,0,2,a5faf7bf3a32f99c656ab8f15d94d25fdd9fae5e,Team Rocket's Sneasel Reverse Holo 128
129,Cynthia's Spiritomb,Reverse Holo,0,2,0,0,3,87897d32b70f966f34177164ddc4322bc572f147,Cynthia's Spiritomb Reverse Holo 129
129,Cynthia's Spiritomb,Base,0,0,0,0,1,0ec68bebbbfbe8baee9cd4c2274450c915ea3fea,Cynthia's Spiritomb Base 129
130,Marnie's Purrloin,Reverse Holo,0,3,2,0,5,9ead14dcab16e29cee1b6b322cc2602609fe2e0c,Marnie's Purrloin Reverse Holo 130
130,Marnie's Purrloin,Base,1,2,0,1,3,cf7941455065e617141af997c9bae0c98fcd9ffe,Marnie's Purrloin Base 130
131,Marnie's Liepard,Base,2,2,3,2,7,1ca8b990ba6109557cc87f999a733c403af9a77f,Marnie's Liepard Base 131
131,Marnie's Liepard,Reverse Holo,0,2,0,0,3,14cf56bfac5efa5cbadddb00a92d14a384e9bbeb,Marnie's Liepard Reverse Holo 131
132,Marnie's Scraggy,Base,3,1,1,3,5,f32e3ebceef8b8d0e04e19efc0796ac765302be6,Marnie's Scraggy Base 132
132,Marnie's Scraggy,Reverse Holo,0,0,2,0,2,4ca452d12e50b1274e77a1059c837b4122fd215d,Marnie's Scraggy Reverse Holo 132
133,Marnie's Scrafty,Base,2,6,0,2,8,2cfdad49c10d9175d40034545a7e3f3af94f4e9a,Marnie's Scrafty Base 133
133,Marnie's Scrafty,Reverse Holo,0,2,0,0,2,c32d72b51dd0c5220913cff324317197c93beaf8,Marnie's Scrafty Reverse Holo 133
134,Marnie's Impidimp,Base,0,9,1,0,11,b2515c0c63f66f2e461c9e0ebe2bbc6b5bca5c7a,Marnie's Impidimp Base 134
134,Marnie's Impidimp,Reverse Holo,0,4,1,0,5,7a00943fe6c30b903a4a10833c1c488e4d98a94d,Marnie's Impidimp Reverse Holo 134
135,Marnie's Morgrem,Base,1,7,0,1,8,02723ad285237bdd1170290bc4c67f896ed216eb,Marnie's Morgrem Base 135
135,Marnie's Morgrem,Reverse Holo,0,3,0,0,3,1510da842d8f3f97d7a93195b7c1fbd1fde718c4,Marnie's Morgrem Reverse Holo 135
136,Marnie's Grimmsnarl EX,Base,152,101,32,152,293,194c12c92973394a9923c86dce997fea72ebfde3,Marnie's Grimmsnarl EX Base 136
137,Marnie's Morpeko,Base,5,2,2,5,9,9131d76ee120684e4350c283eb08d66f0425a53d,Marnie's Morpeko Base 137
137,Marnie's Morpeko,Reverse Holo,1,4,2,1,7,db17cbbc2e49f17e285111fd8a7c1aa2e73b7558,Marnie's Morpeko Reverse Holo 137
138,Arven's Maschiff,Reverse Holo,2,2,1,2,5,9b2fb86fbf29fe82e3aa35f1caed0c3a1a347c47,Arven's Maschiff Reverse Holo 138
138,Arven's Maschiff,Base,1,1,0,1,3,5c6ba99046821caea8e0dc95aa0f60754942d955,Arven's Maschiff Base 138
139,Arven's Mabosstiff EX,Base,72,72,22,72,169,fd6b531fe5e20c617c4ecca0c6c42740fc81365a,Arven's Mabosstiff EX Base 139
140,Forretress,Reverse Holo,0,2,0,0,2,e99722d4d59ad2b3e9e2a085175c1df1b7327a88,Forretress Reverse Holo 140
140,Forretress,Base,1,0,0,1,1,e216051502117c71823e37698f04827e8491b9da,Forretress Base 140
141,Skarmory,Reverse Holo,1,3,1,1,5,e3efa6f7bc3f3607a9133870674dd0b1662ed3af,Skarmory Reverse Holo 141
141,Skarmory,Base,0,0,1,0,1,2b8d3d3ef38593118b57d302be540a70d4f4ff2f,Skarmory Base 141
142,Steven's Skarmory,Reverse Holo,1,6,4,1,11,4d720a3fbe717cd18ea4a0351279566b81833bbd,Steven's Skarmory Reverse Holo 142
144,Steven's Metang,Reverse Holo,1,1,0,1,2,b2911c71db2aff29194761fccc3038c04ae2978d,Steven's Metang Reverse Holo 144
145,Steven's Metagross EX,Base,156,147,30,156,342,8b9b0e574a1136a57cc2ea09f96bc806eeba3440,Steven's Metagross EX Base 145
146,Zamazenta,Base,6,21,11,6,38,000c8e5c7a4c66aeb4a9ff33e1585c7f815baa55,Zamazenta Base 146
146,Zamazenta,Reverse Holo,0,5,1,0,6,47845f5ea759cba7103165026e2326c634aa2bab,Zamazenta Reverse Holo 146
147,Team Rocket's Rattata,Reverse Holo,1,3,0,1,4,df9145927ff9e5cc61419a9a846da9837dcf9f27,Team Rocket's Rattata Reverse Holo 147
147,Team Rocket's Rattata,Base,1,2,0,1,3,4c7a40c36490a388a2433a3d7817ab1abc0d09b4,Team Rocket's Rattata Base 147
148,Team Rocket's Raticate,Reverse Holo,2,3,0,2,5,31b9fb162a98d4e08e58fa79d053db555b00d644,Team Rocket's Raticate Reverse Holo 148
148,Team Rocket's Raticate,Base,1,0,1,1,2,2d5d7789f0ce93234bb7c3d10f0fa3cae3361958,Team Rocket's Raticate Base 148
149,Team Rocket's Meowth,Team Rocket's Mewtwo EX Box,454,159,12,454,633,e44935ad8f6a7ebe291b3dd2c3230bf262265808,Team Rocket's Meowth Team Rocket's Mewtwo EX Box 149
149,Team Rocket's Meowth,Base,14,36,7,14,60,5d6b77a8fb4ee44fdbc1370a0519b4a0f2f9be0a,Team Rocket's Meowth Base 149
149,Team Rocket's Meowth,Reverse Holo,10,30,11,10,53,4841d9cebca275a8d41d735ad4bc4917b1078ca5,Team Rocket's Meowth Reverse Holo 149
150,Team Rocket's Persian EX,Base,264,200,24,264,498,451c31747443d3c7dafb82c7d353d26f53ae02cb,Team Rocket's Persian EX Base 150
151,Kangaskhan,Reverse Holo,0,4,0,0,4,44eb78125af186d080481b0dec4274b0d36d718d,Kangaskhan Reverse Holo 151
151,Kangaskhan,Base,0,1,1,0,2,f1f9df98b1f7e2e5cc5a6916c5029daacb356c61,Kangaskhan Base 151
152,Tauros,Reverse Holo,1,0,1,1,3,c9f298f969df1825b1dc9c1452e640ae1424d3c6,Tauros Reverse Holo 152
152,Tauros,Base,0,1,0,0,1,18c1b6e3f52576b91314233c3f2b46ace61ba7ae,Tauros Base 152
153,Team Rocket's Porygon,Base,5,10,5,5,21,c8d2f2dca813b9c169faef3a89b5e38cfef08248,Team Rocket's Porygon Base 153
153,Team Rocket's Porygon,Reverse Holo,1,7,2,1,11,38d42243bd60b96b1916f41d34be1c567b3ea0cf,Team Rocket's Porygon Reverse Holo 153
154,Team Rocket's PORYGON2,Reverse Holo,1,5,2,1,8,8c92c96591091197736da75ec2029dfe3fe6f906,Team Rocket's PORYGON2 Reverse Holo 154
154,Team Rocket's PORYGON2,Base,1,0,0,1,2,92e506a44c5be4763de214426e5e39137c590e02,Team Rocket's PORYGON2 Base 154
155,Team Rocket's Porygon-Z,Base,2,3,0,2,5,f38806bf15c51d9405735b3c9d19cd97fccff2df,Team Rocket's Porygon-Z Base 155
155,Team Rocket's Porygon-Z,Reverse Holo,0,1,2,0,4,1641da0cf21148381cafad7038b7692d0e3a84aa,Team Rocket's Porygon-Z Reverse Holo 155
157,Swellow,Reverse Holo,0,2,1,0,3,4fa13f840a8b1f3ebad37db53113a94ecdf670be,Swellow Reverse Holo 157
158,Arven's Skwovet,Reverse Holo,1,3,1,1,5,4480d7d4a9dab6ac0afb88b86047fa41fea14069,Arven's Skwovet Reverse Holo 158
158,Arven's Skwovet,Base,1,1,1,1,3,2103fa05279c22eb84fbe9e9372e3a37b3d48156,Arven's Skwovet Base 158
159,Arven's Greedent,Base,1,13,7,1,22,2db818aa5be5745318f87009328005485f777049,Arven's Greedent Base 159
159,Arven's Greedent,Destined Rivals Checklane Blister,0,2,1,0,3,f94aa5ec693a5a9e781ea7d403df25bf271f081d,Arven's Greedent Destined Rivals Checklane Blister 159
159,Arven's Greedent,Reverse Holo,0,2,0,0,2,8c95a7605afdbd536ff4b08e0488af6a249fdb7f,Arven's Greedent Reverse Holo 159
160,Squawkabilly,Reverse Holo,1,1,2,1,5,e6b11835f504c099a8738cc95f69d34ae9c14528,Squawkabilly Reverse Holo 160
160,Squawkabilly,Base,0,0,1,0,1,fc14cb3e3aa9aa96bdd7f84422ff18d18c520248,Squawkabilly Base 160
161,Arven's Sandwich,Base,1,4,3,1,14,f5deb1eb3efcdd8def1b478f370a28ff179f0cbb,Arven's Sandwich Base 161
161,Arven's Sandwich,Reverse Holo,0,5,2,0,7,16785d1d9f043ae5af294b507515e96a3fa15b91,Arven's Sandwich Reverse Holo 161
162,Cynthia's Power Weight,Base,0,0,1,0,2,e4b934b316f735e97cbe86b3592a19865ed4d308,Cynthia's Power Weight Base 162
163,Emcee's Hype,Reverse Holo,1,4,0,1,5,4a49a50b7810313bc64759f8a4824a3d3ebaba69,Emcee's Hype Reverse Holo 163
163,Emcee's Hype,Base,0,1,0,0,2,4026439bff76cd1a8c1ea353678f7eea85f15b37,Emcee's Hype Base 163
164,Energy Recycler,Reverse Holo,0,2,1,0,3,d751a1b756b7a13f75b931ea6d2bde4f2a91ef15,Energy Recycler Reverse Holo 164
164,Energy Recycler,Base,0,1,0,0,2,a805fb2e95b612147edbb4f7fb26bbb4f73537a1,Energy Recycler Base 164
165,Ethan's Adventure,Reverse Holo,1,5,0,1,6,99dab9042b31ae1933f263f312f6c5affb515d07,Ethan's Adventure Reverse Holo 165
165,Ethan's Adventure,Base,0,3,1,0,4,c0b49c956b01d4a72ab61174a654e723be7544ff,Ethan's Adventure Base 165
166,Granite Cave,Base,1,1,0,1,2,05c01f78a0ca899331cbe08c3dab9cf790c3dd80,Granite Cave Base 166
166,Granite Cave,Reverse Holo,0,0,2,0,2,14f1eddcc372eff51154f22182af86dc6a724060,Granite Cave Reverse Holo 166
167,Judge,Professor Program,0,2,2,0,4,af7f6e99a60e3cccbd459add5553302b0e1557b1,Judge Professor Program 167
167,Judge,Reverse Holo,0,0,0,0,1,8a7b0fe1a1077393b34aa1533814e16554cb9747,Judge Reverse Holo 167
167,Judge,Base,0,0,1,0,1,c9c06cbaedb41a612412854ba6f649fcbc9f2eee,Judge Base 167
171,Team Rocket's Ariana,Base,1,0,0,1,1,1a66d2bf8c04fe83103498e1d89165827001281e,Team Rocket's Ariana Base 171
172,Team Rocket's Bother-Bot,Base,1,0,0,1,1,b0b50edf1eef8224a6fe2a02d4cac5fc15bbea19,Team Rocket's Bother-Bot Base 172
172,Team Rocket's Bother-Bot,Reverse Holo,0,1,0,0,1,d99e16bba96a2841d561ed45bf21e192af52f3d6,Team Rocket's Bother-Bot Reverse Holo 172
173,Team Rocket's Factory,Base,0,3,0,0,3,51f9c986b650f48fb4c1cc80cbe9490312b28f51,Team Rocket's Factory Base 173
173,Team Rocket's Factory,Reverse Holo,0,0,0,0,1,4023cb95532bc9a43533a371e75799f940cd1b2d,Team Rocket's Factory Reverse Holo 173
174,Team Rocket's Giovanni,Team Rocket's Mewtwo EX Box,29,90,23,29,149,77cef1e529faf70adfdaadab153c34a8d469ff3a,Team Rocket's Giovanni Team Rocket's Mewtwo EX Box 174
174,Team Rocket's Giovanni,Regional Championship,3,14,16,3,34,67e877caf1a5945376abfc264490d47dde872509,Team Rocket's Giovanni Regional Championship 174
174,Team Rocket's Giovanni,Base,2,8,2,2,14,4a5d7aa7a974c1066f1d67c7d7fbf7e2f9f9e323,Team Rocket's Giovanni Base 174
174,Team Rocket's Giovanni,Reverse Holo,1,3,4,1,8,fb0a853ca064fabc0d8ab85d02ed32e6b1695be3,Team Rocket's Giovanni Reverse Holo 174
174,Team Rocket's Giovanni,Regional Championship-Staff,0,2,3,0,7,87014e25b4cc2f05432cd7ff37ad2391025d18c6,Team Rocket's Giovanni Regional Championship-Staff 174
175,Team Rocket's Great Ball,Reverse Holo,0,4,1,0,5,81b4f2c1d05f3794ad72569684e582c9aefeb024,Team Rocket's Great Ball Reverse Holo 175
175,Team Rocket's Great Ball,Base,0,1,0,0,1,ee6f4977bc4be8994be707115ce0af43b72ca1bb,Team Rocket's Great Ball Base 175
176,Team Rocket's Petrel,Base,0,1,2,0,3,8b6e4426c2538c65249e95493775dc543cb73516,Team Rocket's Petrel Base 176
176,Team Rocket's Petrel,Reverse Holo,0,0,0,0,1,e48ca2241c75579f19237976010644187170bf95,Team Rocket's Petrel Reverse Holo 176
178,Team Rocket's Transceiver,Base,0,2,0,0,2,2591fb74359c8d19b84d0592fc1ece2cfd92f91f,Team Rocket's Transceiver Base 178
179,Team Rocket's Venture Bomb,Base,1,2,2,1,5,ce8de28314fa687f340e0024dbcf172379acbe5a,Team Rocket's Venture Bomb Base 179
179,Team Rocket's Venture Bomb,Reverse Holo,0,1,0,0,1,e0e98332feac192f1683674685b8cf2b00d39890,Team Rocket's Venture Bomb Reverse Holo 179
180,Team Rocket's Watchtower,Base,1,5,1,1,7,71fd3ba36c9ab98f544abff83200beb73b71c7f5,Team Rocket's Watchtower Base 180
180,Team Rocket's Watchtower,Reverse Holo,0,2,0,0,2,4685bd0d08ce0d635ce95994ef644ce85f1cfcab,Team Rocket's Watchtower Reverse Holo 180
181,TM Machine,Reverse Holo,0,1,0,0,1,0153ead21b5b605b9e119fbf46736b8e5580596e,TM Machine Reverse Holo 181
182,Team Rocket's Energy,Reverse Holo,3,3,1,3,8,8bd4d2b0f471b4d73a6c6e621db67f6fada33140,Team Rocket's Energy Reverse Holo 182
182,Team Rocket's Energy,Base,0,3,0,0,3,a6b469b141beae6315abb7ce237454e62f9f5de2,Team Rocket's Energy Base 182
183,Yanma,Illustration Rare,319,717,191,319,1253,6d0ee45612549e6ad107f7a61d33a73fc80b6b2c,Yanma Illustration Rare 183
184,Cynthia's Roserade,Illustration Rare,1935,4434,1350,1935,7982,7ec70a801c8273d13e264c03aa9aeb0c6acd438c,Cynthia's Roserade Illustration Rare 184
185,Shaymin,Illustration Rare,1216,2195,495,1216,3982,db8274373aac457edf5cdbdf61440fc6f1599e33,Shaymin Illustration Rare 185
186,Crustle,Illustration Rare,193,464,124,193,804,7b2f9b7542a0dcb547f8998f166368b727907839,Crustle Illustration Rare 186
187,Team Rocket's Spidops,Illustration Rare,621,1219,361,621,2281,04705194cc0ac26e72aa37ad46b5b1088218bf52,Team Rocket's Spidops Illustration Rare 187
188,Hydrapple,Illustration Rare,772,1348,284,772,2454,529a9bfec43b16717ae284dca3bd25f46cdb4962,Hydrapple Illustration Rare 188
189,Rapidash,Illustration Rare,1258,2881,702,1258,4976,7048511ba20bcc3441e8013075f27552deaf83c9,Rapidash Illustration Rare 189
190,Ethan's Typhlosion,Illustration Rare,4117,10260,2831,4117,17783,a658a8ed294ddc3fe69406321c2c23de149b1cff,Ethan's Typhlosion Illustration Rare 190
191,Team Rocket's Houndoom,Illustration Rare,3264,6514,1454,3264,11504,06b80e6c234677d5af1742d31c0b202582a62e5a,Team Rocket's Houndoom Illustration Rare 191
192,Blaziken,Illustration Rare,2110,4488,1124,2110,7913,bbbfa0a74540b4d3f4a19928d9292439d5d3c2a0,Blaziken Illustration Rare 192
193,Misty's Psyduck,Illustration Rare,8056,15959,3756,8056,28467,772cb6540752717c699342ea724d63d6febbabc9,Misty's Psyduck Illustration Rare 193
194,Misty's Lapras,Illustration Rare,3467,8308,2436,3467,14717,26e3fbf77a37537a59c4e36a29cc15037e43676c,Misty's Lapras Illustration Rare 194
195,Clamperl,Illustration Rare,600,1059,236,600,1928,d9ed7ae35e242310d29ac5beffa8e9230a18df5d,Clamperl Illustration Rare 195
196,Electrike,Illustration Rare,476,888,214,476,1603,b786f21844e32642042f8bc17f996f9f5e850224,Electrike Illustration Rare 196
197,Rotom,Illustration Rare,551,1289,389,551,2288,bc4698d07c7580a599ff4ad0ec4d9ca3f093c9f8,Rotom Illustration Rare 197
198,Team Rocket's Orbeetle,Illustration Rare,567,1143,321,567,2088,cf030448ff3ab7eaaf9489f4247559727c811e30,Team Rocket's Orbeetle Illustration Rare 198
199,Team Rocket's Weezing,Illustration Rare,1707,3171,744,1707,5759,60f162ecd8109dada6f212c91c4efe7239df6cef,Team Rocket's Weezing Illustration Rare 199
200,Team Rocket's Murkrow,Illustration Rare,1466,2855,580,1466,4985,3c57bd42fd0afef9400658c3f3163835abe7a71c,Team Rocket's Murkrow Illustration Rare 200
201,Zamazenta,Illustration Rare,668,1686,509,668,3022,71ef76eddd4a64a68ea8d579136c3fcfc6802785,Zamazenta Illustration Rare 201
202,Team Rocket's Raticate,Illustration Rare,1046,2230,549,1046,3927,3ace611a5adf6d9231dbf08cb3ead59a521bab4e,Team Rocket's Raticate Illustration Rare 202
203,Team Rocket's Meowth,Illustration Rare,4070,8645,1944,4070,15017,81a92b1f596c85942f43035bf8fb76b1cbb2ddbd,Team Rocket's Meowth Illustration Rare 203
204,Kangaskhan,Illustration Rare,1645,3345,842,1645,5988,fff829c9b6ab3b0a787138f521b947f002bf3db8,Kangaskhan Illustration Rare 204
205,Arven's Greedent,Illustration Rare,400,881,244,400,1584,bddba7c6141dbfc8ae92c418253d3c62115b5410,Arven's Greedent Illustration Rare 205
206,Yanmega EX,Ultra Rare,266,157,23,266,451,b878f5992ef1716e64b55e6e6c9c5ea884658cd0,Yanmega EX Ultra Rare 206
207,Arboliva EX,Ultra Rare,223,97,10,223,334,4c2dba47545a1e72ee519057d548eaf1e6638f0e,Arboliva EX Ultra Rare 207
208,Team Rocket's Moltres EX,Ultra Rare,3581,1651,207,3581,5514,99304e6479d5e998a551f829ed131340be494f44,Team Rocket's Moltres EX Ultra Rare 208
208,Team Rocket's Moltres EX,Team Rocket's Moltres EX Ultra-Premium Collection,1097,776,106,1097,2011,0e8cd2a584dc664e3eea6aa5bae315686a9afe85,Team Rocket's Moltres EX Team Rocket's Moltres EX Ultra-Premium Collection 208
209,Ethan's HO-Oh EX,Ultra Rare,2604,1261,173,2604,4073,d20945372a50911efb2e316f421ae8590776fd22,Ethan's HO-Oh EX Ultra Rare 209
210,Cetitan EX,Ultra Rare,224,100,15,224,346,49007884e9db52911d085cda6f6d2e6dcdc103d6,Cetitan EX Ultra Rare 210
211,Dondozo EX,Ultra Rare,230,163,21,230,423,e748298a7e71f4736af89b815b891f5e92d6efba,Dondozo EX Ultra Rare 211
212,Electivire EX,Ultra Rare,417,211,21,417,654,10fe827a69471f24bc4e8eed2844951cece3caaf,Electivire EX Ultra Rare 212
213,Team Rocket's Mewtwo EX,Ultra Rare,10239,4934,589,10239,15951,8e17dde420da6d2d0e52fcbc24c307cbfee759e1,Team Rocket's Mewtwo EX Ultra Rare 213
214,Regirock EX,Ultra Rare,369,173,19,369,567,300171671297bfd3c0e9cfa2b92ab33502214448,Regirock EX Ultra Rare 214
215,Cynthia's Garchomp EX,Ultra Rare,2502,1296,214,2502,4074,6a33710d6a9dbb73c0023c4ec679d9aa9b066c53,Cynthia's Garchomp EX Ultra Rare 215
216,Team Rocket's Nidoking EX,Ultra Rare,2223,1053,130,2223,3441,42cc8d1782c07dc766d02217ec9b82490c9b82f6,Team Rocket's Nidoking EX Ultra Rare 216
217,Team Rocket's Crobat EX,Ultra Rare,1129,500,57,1129,1704,e8b593cd6181001fc8f127d667fcbcb2a55117a3,Team Rocket's Crobat EX Ultra Rare 217
218,Arven's Mabosstiff EX,Ultra Rare,565,277,49,565,907,4a45a17796bed9e8f94c7b3e66763ec84acee847,Arven's Mabosstiff EX Ultra Rare 218
219,Team Rocket's Persian EX,Ultra Rare,2362,1002,117,2362,3536,935ee2aacff0a889f98a8cf995168dc6e6e6cf4c,Team Rocket's Persian EX Ultra Rare 219
220,Emcee's Hype,Ultra Rare,615,344,94,615,1075,5aab3b36d0ba5e150e1cdb8546ccf49b5073a715,Emcee's Hype Ultra Rare 220
221,Ethan's Adventure,Ultra Rare,642,472,117,642,1283,8ed9f4a549e802ac94a39edc8c7cf704d6671bd1,Ethan's Adventure Ultra Rare 221
222,Judge,Ultra Rare,154,105,30,154,295,a49094fb5ddd29c759b2fa1abf1c50566d151213,Judge Ultra Rare 222
223,Team Rocket's Archer,Ultra Rare,253,173,43,253,483,372d9978775577e170ac146b03fb28cdbe0f3ab0,Team Rocket's Archer Ultra Rare 223
224,Team Rocket's Ariana,Ultra Rare,488,345,87,488,943,8e194a1361aa0daaa9b8bf94d4d6d3049cec354a,Team Rocket's Ariana Ultra Rare 224
225,Team Rocket's Giovanni,Ultra Rare,1303,791,192,1303,2348,ec42733d181353c507e6f49c7e9737f54875318f,Team Rocket's Giovanni Ultra Rare 225
226,Team Rocket's Petrel,Ultra Rare,464,378,86,464,958,6ef5b429bfc6e7f9b415ce148a436a8671ce5afb,Team Rocket's Petrel Ultra Rare 226
227,Team Rocket's Proton,Ultra Rare,292,209,59,292,575,17a8d1ca4c42ed875922930a49b3e6d05b54ece9,Team Rocket's Proton Ultra Rare 227
228,Yanmega EX,Special Illustration Rare,1794,624,252,1794,2775,c64e91d38f88d2190b5a042fec3324f6974efdb3,Yanmega EX Special Illustration Rare 228
